Block number, timestamp, reserve A, reserve B, price
8002949,1668221095,3414560.003754,66738719.656491,19.545335148047716
8002956,1668221259,3415560.003754,66719238.64551,19.533909101927563
8003054,1668223191,3411715.290556,66794651.796983,19.578026332348973
8003067,1668223668,3410009.167181,66828171.596983,19.597651595825116
8003073,1668223814,3410784.167181,66813032.411929,19.58875998511208
8003175,1668225722,3410821.167181,66813032.411929,19.58854748962084
8003245,1668227178,3412881.471147,66772819.342737,19.564939452847746
8003295,1668228204,3412515.9501,66779993.02695,19.569137259268512
8003390,1668230030,3415080.602177,66729993.02695,19.539800315228828
8003687,1668236274,3415305.602177,66725610.049148,19.53722970108896
8003702,1668236568,3415305.602177,66752189.669655,19.54501220245284
8003789,1668238592,3430654.786761,67052189.669646,19.54501220245255
8003837,1668239475,3430808.747357,67049189.669646,19.54326067324471
8004035,1668243687,3431109.747357,67043325.308711,19.53983703387943
8004174,1668246695,3430924.62451,67046953.659209,19.541948890464056
8004211,1668247659,3430898.113635,67046435.585026,19.541948890458603
8004223,1668247916,3430921.526427,67045979.42914,19.54168258082033
8004233,1668248080,3431453.862408,67056382.169907,19.541682580820314
8004361,1668250596,3431505.035074,67057382.169902,19.541682580820083
8004714,1668257424,3432025.035074,67047252.510399,19.535770230462013
8004901,1668261549,3432196.063421,67043921.528916,19.5338262412931
8004929,1668262216,3433246.063421,67023478.778135,19.521897801682933
8004998,1668263643,3433250.063421,67023556.865726,19.521897801682872
8005060,1668265079,3432880.388959,67030812.648263,19.52611365774666
8005088,1668265518,3432899.388959,67030442.767134,19.525897840967737
8005151,1668266812,3432949.388959,67029469.415261,19.525329919176837
8005264,1668269096,3432336.75578,67041469.415261,19.53231112954294
8005731,1668278804,3431914.498779,67033221.760124,19.532311129538034
8005737,1668278971,3431493.560185,67041469.415261,19.537110660247496
8005886,1668281795,3431473.147872,67041869.415261,19.537343445871482
8006037,1668284992,3431729.857246,67036869.415261,19.534424970460467
8006040,1668285072,3431935.252364,67032869.415261,19.53209034730103
8006152,1668287040,3432435.252364,67023134.082313,19.526408848106477
8006248,1668288713,3432555.252364,67020798.024184,19.525045657466634
8006450,1668292753,3431986.6821,67009696.663815,19.5250456574652
8006464,1668292975,3434986.6821,66951348.103426,19.49100660340694
8006566,1668295143,3434933.067695,66950303.104701,19.491006603406035
8006742,1668298936,3434983.067695,66949331.492123,19.490440032080993
8006942,1668303828,3435240.394862,66944331.492123,19.487524538966735
8006958,1668304240,3437240.394862,66905495.910472,19.464887009498256
8007179,1668308776,3440940.394862,66977515.992407,19.464887009498213
8007523,1668315451,3443040.394862,66936787.140654,19.4411855407049
8007674,1668318693,3443915.394862,66936787.140654,19.43624609376799
8007945,1668324765,3438357.114574,67045319.480654,19.499230954362538
8008010,1668326153,3438623.114574,67040148.644436,19.49621880929553
8008024,1668326464,3441623.114574,66981886.132162,19.462295522283803
8008088,1668327893,3444623.114574,66923724.952199,19.42846074191647
8008137,1668328825,3444773.114574,66920819.552035,19.426771321719052
8008181,1668329635,3448773.114574,66843435.175586,19.381801282640378
8008203,1668330182,3451362.553609,66793435.175586,19.352772749342673
8008253,1668331397,3451367.553609,66793338.702154,19.352716760725773
8008300,1668332413,3451574.255205,66797338.939595,19.352716760725663
8008378,1668334226,3450524.143955,66817728.799595,19.364515653847402
8008421,1668335167,3450639.099167,66815528.701878,19.363232949515808
8008512,1668337252,3455169.099167,66728190.716314,19.31256873430634
8008609,1668339155,3455315.099167,66725379.658611,19.31093915999065
8008612,1668339221,3455815.099167,66715754.54406,19.3053599887741
8008775,1668342351,3455820.099167,66715658.30698,19.305304209284888
8008859,1668344380,3461820.099167,66600373.534322,19.23854262396469
8008883,1668344814,3456476.464443,66703646.028492,19.29816294561146
8008885,1668344888,3454205.60036,66747630.296859,19.323583486142955
8008919,1668345715,3454285.60036,66746089.083428,19.322689784675543
8008921,1668345782,3454389.42018,66744089.083428,19.32153007808544
8008962,1668346643,3454031.18815,66737167.492473,19.321530078081846
8008987,1668347218,3454631.18815,66737167.492473,19.31817431666609
8009190,1668351545,3454890.810039,66732167.492473,19.315275405684876
8009248,1668352789,3455390.810039,66722540.216786,19.30969429649925
8009286,1668353652,3455366.45105,66722069.852152,19.30969429649837
8009290,1668353715,3455226.351337,66719364.569512,19.309694296495202
8009308,1668354098,3457226.351337,66680883.246533,19.28739297637997
8009459,1668357400,3462726.351337,66575288.31107,19.226263226190106
8009550,1668359499,3462826.351337,66573371.507816,19.225154470166245
8009617,1668361115,3462856.351337,66572796.488413,19.224821862076205
8009664,1668361903,3462073.416975,66587896.967393,19.23353116687353
8009666,1668361961,3462523.416975,66579268.961739,19.228539693142444
8009740,1668363643,3462519.06421,66579185.264421,19.228539693141457
8009910,1668367326,3462514.724509,66579268.961739,19.228587965407204
8009980,1668368880,3465124.803937,66529268.961739,19.199674680158672
8010092,1668370873,3464858.687499,66534394.078553,19.20262847042076
8010109,1668371239,3464913.687499,66533341.119086,19.2020197672255
8010161,1668372324,3464807.746614,66535381.581652,19.203195804059842
8010189,1668373089,3465148.746614,66528853.577299,19.199422143799236
8010202,1668373490,3465483.746614,66535285.383717,19.199422143799186
8010209,1668373591,3465594.746614,66533160.709117,19.198194126454656
8010483,1668378752,3465231.260967,66540160.709117,19.202227989409412
8010569,1668380686,3465241.707797,66539960.709117,19.202112383502175
8010687,1668383337,3464614.981726,66552033.569117,19.209070537460455
8010739,1668384496,3462586.986882,66591129.569117,19.23161203498924
8010776,1668385381,3462123.395711,66582213.963557,19.23161203498448
8010782,1668385522,3461661.257009,66591129.569131,19.236755021682317
8010828,1668386585,3461810.257009,66588272.014091,19.235101600173543
8010832,1668386637,3460739.117715,66608943.879863,19.247028341114156
8011082,1668391798,3462042.41712,66583943.879863,19.232561551124142
8011117,1668392647,3464390.826664,66538943.879863,19.206535061731472
8011168,1668393812,3463742.080484,66551443.879863,19.21374118899856
8011183,1668394092,3462778.960098,66570009.87061,19.224446791927488
8011216,1668394648,3462883.310478,66568009.87061,19.2232899298652
8011243,1668395216,3467483.310478,66479964.624374,19.172396424659244
8011448,1668399562,3453483.310478,66750277.227914,19.328391431744034
8011596,1668402333,3458483.310478,66654064.077436,19.272628517679237
8011628,1668403023,3452526.01049,66539251.247786,19.2726285176755
8011650,1668403621,3458526.01049,66424161.793098,19.20591650651981
8011707,1668404995,3458519.477807,66424036.326934,19.205916506519888
8012047,1668411544,3457279.141398,66447938.376934,19.219720381058046
8012140,1668413760,3457409.612439,66445438.376934,19.21827200858062
8012198,1668414862,3457461.803611,66444438.376934,19.217692674880432
8012433,1668419489,3457520.314155,66445562.814586,19.21769267488019
8012667,1668424094,3458770.314155,66421621.394684,19.20382545289401
8012723,1668425139,3458850.314155,66420089.732887,19.20293846225996
8012770,1668425948,3458868.314155,66419745.118742,19.20273889784333
8012835,1668427516,3458579.347921,66414196.175591,19.202738897840668
8012910,1668429426,3452685.727656,66527904.134264,19.268450528635064
8012916,1668429545,3430845.23236,66952689.982107,19.51492575374838
8012924,1668429734,3385694.105074,67851360.194725,20.04060558602709
8012928,1668429784,3400698.589484,67552883.128509,19.86441354649988
8012931,1668429876,3401796.727608,67531530.638078,19.851724263831404
8012939,1668430157,3401976.727608,67527968.235575,19.84962674422976
8012946,1668430307,3411976.727608,67330645.739928,19.733618109151294
8012949,1668430406,3408957.539689,67390522.497183,19.768659982585483
8012956,1668430503,3409093.539689,67387842.131651,19.76708510550243
8012987,1668431004,3409593.539689,67377989.680416,19.761296734085718
8012990,1668431116,3411593.539689,67338608.68554,19.738168659939063
8012995,1668431276,3411996.312617,67346558.685524,19.73816865993891
8013057,1668432792,3406460.142781,67456343.39701,19.802475464145402
8013144,1668434959,3406640.142781,67452789.831974,19.800386012274583
8013168,1668435332,3407640.142781,67433054.6229,19.78878396703808
8013267,1668437320,3407595.647928,67433937.78292,19.789301534037183
8013366,1668439410,3408095.647928,67424074.259049,19.783504110291158
8013390,1668439747,3407879.057182,67428372.349582,19.786022689824858
8013576,1668443253,3407979.057182,67426399.74083,19.784863289794902
8013606,1668444035,3407709.057182,67431758.152405,19.788003324487917
8013625,1668444450,3407689.057182,67432155.105654,19.788235949384784
8013858,1668449378,3409689.057182,67392720.43826,19.76506341430381
8013920,1668450595,3409739.855246,67391719.43826,19.764475384999113
8013931,1668450884,3409769.855246,67391128.287987,19.76412812269555
8013957,1668451401,3415769.855246,67273106.327815,19.694859190965623
8013972,1668451733,3415728.345426,67273926.327815,19.695338599716653
8014018,1668452828,3416237.683277,67263926.327815,19.689474961617012
8014050,1668453400,3416241.309072,67263855.152061,19.689433229859514
8014074,1668454138,3420241.309072,67185425.248653,19.643475175405722
8014365,1668460066,3420198.168065,67186275.248653,19.643971473928975
8014406,1668460927,3420112.084203,67184584.219713,19.643971473925905
8014431,1668461499,3420152.249197,67185373.219709,19.64397147392579
8014474,1668462342,3420223.008819,67186763.219705,19.64397147392577
8014477,1668462422,3420343.85169,67182115.243558,19.641918519497143
8014491,1668462786,3420285.863955,67183257.68055,19.64258554776576
8014533,1668463620,3415217.678602,67283257.68055,19.70101586850886
8014740,1668468366,3414711.688306,67293257.68055,19.706863660262172
8014824,1668470307,3414816.277606,67295318.807625,19.706863660262048
8014832,1668470567,3414721.370571,67297194.807625,19.707960768808423
8014847,1668470990,3414621.370571,67299171.591771,19.709116850199145
8014859,1668471247,3414593.548641,67299721.591911,19.709438512439096
8014864,1668471420,3414793.548641,67295791.75936,19.707133330547023
8015048,1668475649,3414199.577343,67284086.28779,19.707133330545325
8015068,1668476186,3419199.577343,67185989.457228,19.649624988968046
8015141,1668477512,3419299.577343,67184030.44674,19.64847739341576
8015164,1668477785,3418912.359317,67191662.449072,19.652935023609366
8015194,1668478424,3418947.359317,67190976.666904,19.652533252318538
8015250,1668479635,3417733.109406,67214920.061914,19.666521027323842
8015282,1668480106,3417479.651751,67219920.061914,19.669442662949816
8015300,1668480513,3417458.398513,67219502.022551,19.669442662944913
8015341,1668481223,3417518.398513,67218325.417087,19.66875304792344
8015657,1668487563,3416373.359762,67195803.932658,19.668753047921893
8015674,1668487999,3401047.056134,67500692.710944,19.84703286865799
8015677,1668488044,3403047.131163,67461139.433331,19.823745259230655
8015688,1668488187,3403082.886172,67461848.23153,19.823745259233252
8015901,1668492524,3403234.681954,67458848.23153,19.821979538830348
8015939,1668493318,3391546.698047,67692424.413549,19.959160359646305
8016046,1668495600,3391846.698047,67686455.155114,19.95563513943226
8016100,1668496793,3389269.077891,67635017.107753,19.955635139432314
8016105,1668496963,3386701.137717,67686455.155114,19.98595459200806
8016129,1668497346,3386711.137717,67686255.895734,19.985836743479005
8016163,1668497839,3374860.057889,67449402.149053,19.985836743477623
8016170,1668497966,3370063.829697,67546523.881283,20.04309926894057
8016213,1668498868,3356430.392684,67823648.518681,20.207077336242687
8016215,1668498925,3357430.392684,67803508.045139,20.19505994610821
8016217,1668498989,3358548.392684,67781005.173164,20.181637198026642
8016219,1668499035,3357547.929876,67760814.195729,20.181637198022525
8016356,1668501632,3357647.929876,67758802.146247,20.18043688956673
8016440,1668503596,3357747.929876,67756790.216431,20.17923668824456
8016506,1668504883,3357847.342818,67754790.216431,20.17804363898487
8016519,1668505102,3360248.53377,67706518.649983,20.14925919006958
8016634,1668507670,3358325.818547,67667777.362594,20.149259190065983
8016637,1668507785,3356409.965047,67706518.649991,20.172302953177205
8016651,1668508238,3359645.006505,67641518.649991,20.133531524617148
8016708,1668509648,3359669.006505,67641518.649991,20.13338769950948
8016755,1668510995,3359688.933901,67641118.649991,20.133149223267996
8016761,1668511126,3361233.933901,67610120.463773,20.11467270452838
8016771,1668511433,3362233.933901,67590072.081783,20.102727356440145
8016816,1668512185,3361551.145354,67603842.091783,20.110906890474737
8017186,1668520312,3361651.145354,67601837.093833,20.109712213078005
8017254,1668521555,3362251.145354,67589809.604259,20.10254638403661
8017351,1668523373,3362361.145354,67587605.029906,20.1012330645375
8017400,1668524238,3362372.717238,67587837.639043,20.101233064537414
8017435,1668524926,3360279.734666,67545766.108564,20.10123306453765
8017484,1668525847,3357091.818302,67481685.058724,20.10123306453259
8017526,1668526938,3357056.10744,67482405.058724,20.10166136609026
8017557,1668527525,3357302.10744,67477475.24522,20.098720069214362
8017569,1668527843,3361302.10744,67397416.647874,20.050984557054445
8017647,1668529278,3361302.10744,67398722.533808,20.051373063023934
8017669,1668529771,3361302.10744,67407813.963808,20.0540777975909
8017723,1668531048,3363302.10744,67367849.840297,20.03027015957674
8017794,1668532552,3363442.10744,67365054.131213,20.028605214342825
8017823,1668533099,3363530.144302,67366817.386766,20.028605214342733
8017866,1668533827,3364035.144302,67356734.793728,20.02260140112293
8017871,1668533981,3365535.144302,67326804.299096,20.0047842058887
8017979,1668536093,3365476.448399,67325630.100207,20.004784205884032
8018174,1668539853,3355968.743026,67517148.963554,20.11852735632911
